jewish_ethiopia_desc;For centuries the Ethiopians had been ruled by dynasties of jewish origin and now that we have managed to end the Era of Princes and established ourselves as the hegemonic power in Ethiopia we have the opportunity to reclaim our legacy!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
a_new_capital_swa_title;A New Capital for the Sultanate;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
a_new_capital_swa_desc;Now that the Swahili City States are once more united we should build a new capital to emphasize the unity of our people!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
annex_tanganyika_title;Complete the Conquest of Tanganyika;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
annex_tanganyika_desc;With new technologies becoming available for us, aswell as the growing interest of Europeans in African Matters we can and should increase our influence within Eastern Africa!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
legacy_of_chwezi_title;Claim the Legacy of the Chwezi Empire;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
legacy_of_chwezi_desc;The Chwezi Empire was a mythical empire in the oral traditions of our people and existed before the balkanisation of the kingdoms of the Great Lakes. Now that we have subdued all of the other rulers we can claim their legacy!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
leave_the_german_confederation_title;Leave The German Confederation;x
leave_the_german_confederation_desc;Since the formation of our Great State the lingering question among our populace has been that of membership in the German Confederation. We sincerly believe that our state deservers more then to be a mere member of a greater sate, we are our own people, and so we shall remain, our own nation!;x
invite_frisia_title;Invite Frisia;x
invite_frisia_desc;Our federation is glorious and it's fame has been felt through the world, we should invite the Frisians to join us!;x
lunch_masovian_uprising_title;Lunch the Masovian Uprising;x
lunch_masovian_uprising_desc;Ever since the polish district split, the duchy of Masovia had attempted to  secure it's political independence from the rest of Poland. Now thanks to the efforts of the Bohemians this separation is hardly visable, and our struggle for independence may come true only through military action.;x
call_to_arms_in_poland_title;Hej kto Polak na bagnety!;x
call_to_arms_in_poland_desc;Today is a day of blood and glory, Let it be a day of resurrection! Gazing at France's rainbow, The White Eagle launches into flight. Inspired by the sun of July, He calls to us from above: "Arise, oh Poland, break your chains, Today is a day of your victory or death!";x
reforms_prince_drucki_libecki_title;Economic Reforms of Prince Drucki-Lubecki;x
reforms_prince_drucki_libecki_desc;Prince Drucki-Lubecki, commonly nicknamed "The Small Prince" is a prominent politician in the duchy of Masovia. His economic policys of interventionism as well as plans to abolish tariffs between Bohemia and Masovia may present a great opportunity to enrich our small dominion greatly.;x
god_unity_independence_title;Istenem, Egyseg, Fuggetlenseg!;x
god_unity_independence_desc;The Revolutions of past years in Germany and the subsiquant reformation of states around us has proven that remnants of any feudal administration are a great weakness of a state. Therefore to preserve our integrity and unity, under the guidance of god, the following laws will pass into immediete effect.;x
banat_form_croatia_title;Become Croatia;x
banat_form_croatia_desc;Free of Hungarian yoke we can finally govern ourselves freely;x
banat_join_croatia_title;Join Croatia;x
banat_join_croatia_desc;Become one with the existing Croatian state.;x
burzeland_form_siebenburg_title;Become Siebenburg;x
burzeland_form_siebenburg_desc;Free of Hungarian Yoke we can finally acomplish the dream of our ancestors of a united Siebenburgen state under german leadership.;x
build_the_corvinus_line_title;Construct the Corvinus Line;x
build_the_corvinus_line_desc;Many wars between Hungary and Bohemia have begun by a northern invasion deep along the danube. In response Hungerian rulers have tried to fortify the danube and our border with bohemia so as to deley or stop a possible invasions, though these plans were never really succesfull. In this case our General staff have proposed the idea of a construction of the "Corvinus line" a series of forifications along the danube river, named after a great Hungarian general who soundly defeated the Bohemians on the field of battle.;x
kunsag_boom_title;Kunsag Industry Boom;x
kunsag_boom_desc;The Kunsag are is rich in many mining and industrial resources, no wonder then over the years it has become one of our most important regions strategicly-wise. We should embrace the industrial revolution happening there and rip it's benefits to the fullest extent.;x
create_dacia_title;Create the Kingdom of Dacia;x
create_dacia_desc;The struggle between Hungary and Bulgaria have often left the smaller kingdoms in-between in a unfortunete position. Now that we control both the duchy of Moldova and Wallachia, we should unite the two to form a stronger ally against out opponent;x
claim_galicia_title;Claim The Halych Rus;x
claim_galicia_desc;For centuries the Halyych Rus and it's pathetic constitutional government have tried to secure it's independence from Hungary with the help of Bohemia, but no more! We shall end their state once and for all.;x
einn_konungr_einn_kountry_title;Einn Kongur Einn Kvnthri!;x
einn_konungr_einn_kountry_desc;The North Sea Empire ever since it first came into existance in 1013, and later revived by Harald the Conqueror in 1066 after the battle of stamford bridge, have been plauged with civil wars and matters of sucession. The Empire has split apart many times, eventually though a system would develop where the Three Kingdoms - Denmark, Norway and Jorvik could operate relativly independently off of each other while still using the same treasury. Later consolidations of the Empire would result in further integrations of the Three Kingdoms. The estabilshment of the Komingstaor - an imperial parliment by Olaf the Wise in 18th century have paved the way for a new wave of integration reform ideas that are still alive an well in the Anglo-Norse Society. These ideas are represented by the liberal factions, calling for removal of all feudal remnaints and embracing a federal style of administration under the guidence of the king, their slogan is "Einn Kongur, Einn Kvnthri" - "One King, One Country".;x
protect_frisia_title;Protect Frisia;x
protect_frisia_desc;Frisians had always been a close ally of ours against the Saxons. It's poor people have always been plauged by the invasions of their neighbours and the attempts to incorporate the state into our Confederation under equal laws, most notably by King Olaf the Wise in 1729. The offer was obviously declined, due to the fear of marginalisation of the state in such a union. Now However with the Saxon Menace growing in strength, perhaps we should again reach an agreement with the Frisians?;x
create_the_nordic_monetary_union_title;Create the Nordic Monetary Union;x
create_the_nordic_monetary_union_desc;Although each memeber Kingdom of the North Sea Empire uses the same treasury, each usues a diffrent kind of margloo currency. If we aim to end centralise the confederation, we should perhaps create a proper monetary union to pave the way for use of singal currency in the future;x
the_matter_of_anglosaxons_title;The Matter of Anglosaxons;x
the_matter_of_anglosaxons_desc;Over the Years Norse settlers bought out or took over the Anglo-Saxon lands and begun to create their own communitys, mainly in the north-west. This process has largely stopped by th 14th century and an Anglo-Saxon identity had begun to form. Many uprisings, settler commissions and even exiles to North America later, and the Anglo-Saxon people are seen as anything but equal in the Union. Perhaps the time has come to change that?;x
north_sea_protectorate_title;The North Sea Protectorate;x
north_sea_protectorate_desc;"[...] And so we shall spread our Empire like a Black Raven spreads it's wings across pray, and non shall stand in it's way." The Idea of a North Sea Protectorate had been prevelent throughout Anglo-Norse history. Whenever the North Sea Empire was not busy fighting to reunite itself, it attempted to conquer the North Sea's coast to secure it's trade intrests. The idea is still prevelent in politics today, largely supported by the conservative wings.;x
greater_france_title;Claim French Natural Borders;x
greater_france_desc;The Expansion attempts deep into the Holy Roman Empire had been the focus of many past king's in the past. Even the The Holy Roman Empire is gone, our goals have not changed a bit, the natural borders of France are yet to be reached!;x
enact_huit_regles_du_commerce_title;Enact "Huit Regles du Commerce";x
enact_huit_regles_du_commerce_desc;Huit Regles du Commerce is a simple system of rules applied to all trade actions in France. It's integral part details the rules of trade with our north american colonies and is extremly mercantilistic in nature. After bringing our colonies back under our heel we should reenact these laws to bring much needed funds for the crown.;x
renovate_the_paris_university_title;Renovate the Paris University;x
renovate_the_paris_university_desc;The Paris University has been the top acedemy in Europe for centuries, but recently it's architecture is mostly a realic of the past, and is in despretate need for renovation. Work on the academy would certainly appeal to the masses...;x
compose_new_german_constitution_title;Compose a Constitution for the German Confederation;x
compose_new_german_constitution_desc;German Confederation has existed since the 1820s when mass revolutions started due to the censorship of liberal schools of thought, later growing nationalistic in nature. The revolutionaries at one point even almost entered the royal palace in Dortmund, wanting to capture the Holy Roman Emperor. Eventually though, the Emperor back down and the Holy Roman Empire had been rebranded to the German Confederation, with the ultimate goal of unifing under one banner. Today many states still oppose unification particularly those in the south and the lowlands, but we have maneged to gather enough infuence to push for a Constitution for the German Confederation - a first step towards unification.;x
legalise_the_urburschenschaft_corps_title;Legalise the Urburschenschaft Corps;x
legalise_the_urburschenschaft_corps_desc;The Urburschenschaft Corps is a small miltia comprised of the members of Urburschenschaft organization, was created in 1820s during the German Revolution. Their members are most notably known for almost overrunning the Dortmund Royal Palace and are seen as heros by many of the German people. Ofcourse such actions were later declared as criminal, by the Emperor himself, however after the compromise in 1828 and the creation of German Confederation their legal status has not yet been publicly disscussed. Many now think that legalising the group would prove advntageous in the fight to unify Germany, as it would appeal to the liberal masses...;x
incorporate_poland_title;Incorporate Poland;x
incorporate_poland_desc;Poland has first came into Bohemian possesion in 1300 when the King of Bohemia - Wenceslaus II - defeated the usurper Polish king Przemsyl in Greater Poland. Since that the Premysid and later Luxemburg dynastys were traditinally Coronated as Kings of Bohemia and Poland. The Poles however had hardly seen themselves as part of the realm. With the duchy of Masovia gone, perhaps we can change something in this regard;x
build_the_prauge_vistula_railway_title;Build the Prauge-Vistula Railway;x
build_the_prauge_vistula_railway_desc;In the world of industralisation, there is no place for setbacks. The idea of a prauge-vistula railway involves the enchancment of the grain export industry, whose main centers are located along the vistula river as well as connecting the polish lands with the ones in the Kingdom of Bohemia granting greater mobility to our troops;x
embrace_industrialisation_title;Embrace the Industrial Revolution;x
embrace_industrialisation_desc;Many Kings of Polabia have merely relied on our geopolitical situation to expand our trade infuence across the Baltic Sea. These days however it appears to not be enough, if we wish to mainain our integrity as a state we must perform extensive works on our economy and participate in the so-called "Industrial Revolution";x
bend_the_knee_title;Membership in the German Confederation?;x
bend_the_knee_desc;Although a foolish idea at first perhaps our nation can be granted membership in the newly created German Confederation in order to secure our sovernighty. Many states culturally distant from the Germans have joined the Confederation, perhaps we too can function in it the same way?;x
greater_polabia_title;Claim Greater Polabia;x
greater_polabia_desc;Polabian Kings have always dreamed of an empire streatich around the entire southern baltic coast. With our newly found power, perhaps we can finally accomplish that dream!;x
baltic_centralisation_title;Centralize the Baltic Guvernorskaps;x
baltic_centralisation_desc;The Baltic Governorships have existed since the end of the 17th century and had proven to be quite a dated creation for today's times. We should centralise them to gain greater control and influence in the region;x
revise_treaty_of_malmo_title;Revise the Treaty of Malmo;x
revise_treaty_of_malmo_desc;The Treaty of Malmo signed in 1801 forced Sweden to relinquish many of it claims on the lands of Kingdom of Norway and Denmark. The treaty was singed after the death of King Charles the XIV, a great general who suffered a fatal wound in the battle of Oslo against the Norse meanace. Following his death, his heir immedietly signed this shamefull peace treaty, but finally we stand in a strong enough position to lay our claims back on those lands.;x
enact_the_column_of_charles_xiv_title;Fund the Column of Charles XIV;x
enact_the_column_of_charles_xiv_desc;Charles the XIV was probably the last great King-General of Sweden. He assumed the throne in 1782 and ruled until his death 1800. His reign was characterised by many succesfull military campaigns deep into Ruthenian lands, bringing Sweden much needed wealth. His luck run out when he attempted to recover the lost Swedish territory of Scania in 1798. An uprising in Norway had conviced him that it was the best time to strike the North Sea Empire and he assumed personal leadership in a campaign to Norway. He died in the battle of Oslo in 1800, after taking a shot to the chest and later bleeding out to death in his tent.;x
baltic_dominium_title;Dominium Mare Baltici;x
baltic_dominium_desc;The Baltic Dominion has been the goal of Swedish foreign policys since the 14th century. The idea says that Baltic sea should be made into a Swedish in-land Sea, granting us greater control over trade in the region. Our great victories over the past few years will surely allow us to purse this policy more througly now that we teaken all our rightfull lands and centralized our administration;x
moderinise_the_caroleans_title;Carolean Infantry Modernization and Conscription Reform;x
moderinise_the_caroleans_desc;Recent losses to our neighbours to the west have proven that the 18th century Carolean infantry model is quite outdated and requiers thorough reforms. Furthermore, the Conscription laws after 1800 had only been made more lenient and lenient. It's high time we get our military back into order.;x
take_control_caliph_title;Get rid of the Mamluks;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
take_control_caliph_desc;With our increased power over the gouvernement and the recent diplomatic solution in Australia, the Caliph has proven that he holds the control over the country. All that is left to do is to proclaim our rule!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
abb_install_advisors_title;Invite Ambrogio Caviglia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abb_install_advisors_desc;Ambrogio Caviglia, a venetian visionary and renowned inventor, on the search of fortune has offered us his services. Accepting his offer would certainly help to modernize the country, however the Mamluk Nobility is heavily against such an action, as it would most defenitly interfere with their influence on the nation. Alternatively we could also hire local advisors, which would appease the Mamluks.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
abb_reform_administration_title;Reform the Administration;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abb_reform_administration_desc;Our administration is rotten to the core. Local Emirs are acting as independent rulers, the Mamluks are exploiting the faithful in their estates and Sultan Nasir ad-Din Hasan is wastefully spending the country's budget. This decadency has to end, as the Caliph we have the sufficient power to push reforms in favour for a wide spread gouvernemental reform. Obviously such an act would enrage the Mamluks and the local Emirs.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
ask_for_abbasid_support_title;Desperate Times Call for Despreate Actions;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
ask_for_abbasid_support_desc;With the Christians standing at the walls of the holy city of Harar, there is only one hope. We should ask the Abbasid Caliph in Cairo for support, surely he wont let one of the holiest cities of Islam fall into the hands of the Unfaithfull!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
abb_reestablish_adal_title;Reestablish the Sultanate of Adal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abb_reestablish_adal_desc;The Sultanate of Adal was the strongest force within eastern Ethiopia for centuries. However, centuries of fighting the Ethiopians the state grew weak and eventually collapsed due to tribal infighting, aswell as the aggressive expansion of the Oromo. Following the conquest of coastal Ethiopia and now the vassalisation of Harar our influence in the region is stronger than ever. Sultan Ahmad III. of Harar has suggested, that with the transfer of the coastal province's to him we could further strengthen our positions.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
integrate_aussa_title;Grant the Aussa Lands to Adal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
integrate_aussa_desc;Now that we control the tribal lands of the Afar we should give them to our Adali vassal.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
cores_to_adal_title;Secede the Adali Claims;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
cores_to_adal_desc;Once again cores of the Adali have come into our hands, weshould return them.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
somalia_expedition_title;The Somalia Expedition;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
somalia_expedition_desc;Ever since we established a permanent presence in the Somali Coast following the purchase of Mogadishu in 1793 tension between the local Somali Tribes and our officials have been consistantly increasing. Our advisors have recommanded that we should act now and pacify the Somalis!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
abb_funj_invasion_title;Invade the Funj;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
abb_funj_invasion_desc;Tensions with the Sultan of Sennar of been high ever since the border conflicts in 1806, which resulted in the Treaty of Aswan a year later and to the de jure subjegation of the Beja. However, the Funj were further weakend by unsuccessfull campaigns against the Teqali and Shilluk. We should take adventage of this situation and fully establish control over eastern Sudan!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reclaim_ifriqiya_title;Reclaim Ifriqiya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_ifriqiya_desc;Ifriqiya, to the Europeans kown as Tunisia, has been ruled by the Hafsids ever since the decline of the Almohadids. Despite their important strategic location as the gateway between the Eastern and Western Mediterranean they managed to outplay both the Marinids of Morocco and the Mamluks in Cairo. It is finally time to integrate them into our realm!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
control_arabia_title;Control the Bedouins of Arabia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
control_arabia_desc;The Bedouin Tribes of Arabia are notorious for raiding their neighbours and their absolute control over many of the Hajj Routes through Arabia. However, some of these Tribes occasionally were swearing allegiance to surrounding powers. With the newly gained authority as Caliph they'll bow to us!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
control_arabia_two_title;Control the Bedouins of Arabia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
control_arabia_two_desc;The Bedouin Tribes of Arabia are notorious for raiding their neighbours and their absolute control over many of the Hajj Routes through Arabia. However, some of these Tribes occasionally were swearing allegiance to surrounding powers. With the newly gained authority as Caliph they'll bow to us!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
conquer_iraq_arab_title;The Reconquest of Iraq;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
conquer_iraq_arab_desc;Iraq, the Land of Two Rivers, has been the historical center of the ancient Abbasid Caliphate. Cities like Samarra and Baghdad were founded by the Abbasids and were the most important centers of learning during the Golden Age of Islam. All of that changed after the Mongols devastated the region, leaving only sand and ashes behind. Today Iraq is only a shadow of it's former glory. Nevertheless, the reconquest of this region is utterly important, as it would be a major step in presenting our ambitions on the world's stage!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
liberate_sicily_title;Liberate the Muslims of Sicily;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
liberate_sicily_desc;Centuries have passed since the Normans conquered the Emirate of Sicily, still, the Hautville dynasty has managed to remain in control over the island and unlike the Swabian Kings in Naples allowed the Muslims to practice their religion - mostly - in peace. However, that changed in recent years and laws, such as the ban of speaking Arabic in public already caused tensions between the Abbasids and the Normans, which in the end resulted in the Sicilian War of 1781 and the conquest of Malta, which is often seen as a major step that provided Caliph al-Hakim with the possibilities to seize power from the Mamluks. We should finish what he started and end the Christian Rule over Sicily!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_1_title;Sell Rifles to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_1_desc;The ongoing unrest in Al-Andalus has opened up an oportunity for us to intervene and destabilise further our age-old rivals in Morocco. By selling muzzle-loading rifles produced in $COUNTRY_ADJ$ Armories to the Algaravian Wa'li, we can hasten preparations for the coming revolt while turning a hefty profit.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_2_title;Sell Rifles to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_2_desc;The advent of breech-loading rifles is bound to have a great impact on the battlefield. The models produced in $COUNTRY_ADJ$ Armories can fire ten aimed rounds per minute, thrice the capability of our older muzzle-loading rifles. We have a prospective buyer in the South - the Algaravian Wa'li, looking to arm himself in preparation for an upcoming conflict with Morocco.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_3_title;Sell Artillery to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_3_desc;The new artillery pieces produced in $COUNTRY_ADJ$ Armories are much more durable than our older models, with the cast-iron core of the breech being reinforced by steel banding. Such weapons would be of great use to the Algaravian Wa'li, in need of defending long streches of the Wad al-Kabir against Moroccan gunboats in the upcoming conflict with the Marinid overlords.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_4_title;Sell Artillery to the Algaravians;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
supply_algaravians_4_desc;The Algaravian rebels in Granada are looking to buy some of our new models of field artillery. Incorporating novel breech-loading mechanisms, these guns have considerably shortened shell-loading times, giving them devastating potential. Selling them to the rebels in Al-Andalus would surely plunge the Marinid Monarchy deeper into chaos.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
subdue_eastern_maghreb_title;Subdue Eastern Maghreb;x,,,,,,,,,,,,,,,,
subdue_eastern_maghreb_desc;Even at the height of our empire we never secured the Maghreb region.This must change, we must liberate our Muslim brothers and push our border to the sea!;x",,,,,,,,the Maghreb region,"reb region, this must be corrected, unification with our Maghreb brothers must commence and we must push our border to the Atlantic;x",,,e must unify with our Muslim brothers and push our border to the Sea!;x,ify with our brothers in the Maghreb abd push our border to the Sea!;x,,,ghreb and push our border to the sea!;x
control_mauretania_title;Control Mauretania;x,,,,,,,,,,,,,,,,
control_mauretania_desc;We have marched our great armies to the Atlantic and unified the Maghreb under our glorious empire however, this does not mean we should sit idly by it is crucial that we extend our influence south into Mauretania!",,,,,,,,,,,,,,,,
invade_andalusia_title;Push into Andalusia;x,,,,,,,,,,,,,,,,
invade_andalusia_desc;Our conquest of the Maghreb has sent it's Wilaya's into chaos we must secure Al-Andalus before the Christian Kingdom's seize the opportunity!,,,,,,,,,,,,,,,,
nile_expansion_title;Push further down the Nile!;x,,,,,,,,,,,,,,,,
nile_expansion_desc;The Nile is crucial to our nation as such, we must outift an expedition to find it's source and claim it for our empire!;x,,,,,,,,,,,,,,,,
control_eritrean_highlands_title;Control Eritrean Highlands;x
control_eritrean_highlands_desc;The tribes that make up the horn of Africa have long been a thorn in our side we must commit to uniting them under our benevolent rule.;x,,,,,,,,,,,,,,,,
claim_palmyra_title;Claim Palmyra;x
claim_palmyra_desc;Advancements in medicine means we can claim the Palmyra region.;x,,,,,,,,,,,,,,,,
claim_hargeysa_title;Claim Hargeysa;x
claim_hargeysa_desc;The Somali desert cannot be allowed to fall into any other countries hands it is imperative we claim it before anyone else.;x;,,,,,,,,,,,,,,,,
claim_abu_hamed_title;Claim Abu Hamed;x
claim_abu_hamed_desc;Abu Hamed sits a short distance from the nile, we should claim it before anyone else can.;x,,,,,,,,,,,,,,,,
claim_rutbah_title;Claim Rutbah;x
claim_rutbah_desc;Rutbah is a hotly contested area in Arabia we should make it absolutely clear that the area is ours.;x,,,,,,,,,,,,,,,,
claim_nefud_title;Claim Nefud;x
claim_nefud_desc;Claiming the deserts of Nefud will put a significant buffer between the Arabian Tribes and the holy city of Medina.;x,,,,,,,,,,,,,,,,
claim_dahna_title;Claim Dahna;x
claim_dahna_desc;Claiming the deserts of Nefud will put a significant buffer between the Arabian Tribes and Iraq.;x,,,,,,,,,,,,,,,,
form_hispania_title;Form Hispania;x
form_hispania_desc;Finally after a thousand years of conflict between the sqaubbling Iberian Kingdoms and Emirates we have come out as the undisputed masters of the peninsula we should use our new postion to unite the Iberians in the glorious Empire of Hispania!;x,,,,,,,,,,,,,,,,
dom_perm_desc;The Great Perm lies to our east blockading our path to Siberia, this cannot stand we must immediately demand their subjection.;x,,,,,,,,,,,,,,,,
unite_daghestan_desc;For too long the clans in Daghestan have been both under foreign rule and squabbling amongst each other, this ends today with our powerful postiton we shall proclaim a united Daghestan ready to fight to the death before we bow for another master!;x,,,,,,,,,,,,,,,,
subdue_the_selkups_desc;The Khanates of Selkupia and Shor lie deep within Siberia, this makes fighting them no matter how primitive they may be, a hassle, thus we offer them the chance to join our empire peacefully and bloodless and our march through the east can contuine unhindered.;x,,,,,,,,,,,,,,,,
western_ambition_desc;Kurdistan and Iraq cannot be the summit of our ambitions in the west! We must continue our push into the Anatolian Peninsula!;x,,,,,,,,,,,,,,,,
claim_iraq_desc;Iraq was the center of the Islamic World for many years, by annexing it we will give our Empire great legitimacy.;x,,,,,,,,,,,,,,,,
war_of_the_alps_title;War of the Alps;x
war_of_the_alps_desc;The Swabian Occupation of the Aargau is a direct violation of the Constitution of the German Confederacy and is creating a rift between the Burgundian Crown and the institutions of Germany. We should send an ambassador to Aachen to find a peaceful solution to this problem.;x,,,,,,,,,,,,,,,,
claim_dakhla_mauretania_title;Claim Dakhla;x
claim_dakhla_mauretania_desc;While the hostile tribes of Dakhla have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_inner_mauretania_title;Claim Inner Mauretania;x
claim_inner_mauretania_desc;WWhile the hostile tribes of Inner Mauretania have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_central_sahara_title;Claim Central Sahara;x
claim_central_sahara_desc;While the hostile tribes of Central Sahara have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_al_qulaia_title;Claim al-Qulaia;x
claim_al_qulaia_desc;While the hostile tribes of al-Qulaia have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_nafusa_title;Claim Nafusa;x
claim_nafusa_desc;While the hostile tribes of Nafusa have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_fada_title;Claim Fada;x
claim_fada_desc;While the hostile tribes of Fada have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_djurab_title;Claim Djurab;x
claim_djurab_desc;While the hostile tribes of Djurab have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_western_libyian_desert_title;Claim the Western Libyian Desert;x
claim_western_libyian_desert_desc;While the hostile tribes of the Western Libyian Desert have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_eastern_libyian_desert_title;Claim the Eastern Libyian Desert;x
claim_eastern_libyian_desert_desc;While the hostile tribes of the Eastern Libyian Desert have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_haima_title;Claim Haima;x
claim_haima_desc;While the hostile tribes of Haima have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_thumrait_title;Claim Thumrait;x
claim_thumrait_desc;While the hostile tribes of Thumrait have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_northern_rub_al_khali_title;Claim the Northern Rub al-Khali;x
claim_northern_rub_al_khali_desc;The Empty Quarter is an inhospitable place and only a few Arab Tribes call it their home, however with the concept of borders playing an increasingly important role in Arabia we should claim our part of the desert.;x,,,,,,,,,,,,,,,,
claim_marib_title;Claim Marib;x
claim_marib_desc;While the hostile tribes of Marib have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
claim_bisha_title;Claim Bisha;x
claim_bisha_desc;While the hostile tribes of Bisha have been able to escape our control, technological advancements have allowed us to secure this area for ourselves.;x,,,,,,,,,,,,,,,,
conquest_of_anatolia_title;The Conquest of Anatolia;x
conquest_of_anatolia_desc;The Turks of Anatolia have long been either vassals or close allies. Since we embraced our Turkic heritage it is only right to incorparte this area, which has close historic, cultural and linguistic ties to us!;x,,,,,,,,,,,,,,,,
take_control_mamluks_title;Remove the Caliph from Power;x
take_control_mamluks_desc;The Caliphs of Cairo have been growing more and more powerful. However with our reforms and newly placed limitations we have gained the change to limit his power once again to a puppet figure. It's time to take this step!;x,,,,,,,,,,,,,,,,
milanese_newspaper_title;Voce Libera Che Protegge La Liberta;x
milanese_newspaper_desc;The Ambrosian Republic was always a cradle of new ideologies, ideas and knowledge. It is only natural then, that we'd support the developing of free press, so hampered in the other european countries.;x
reform_lombard_leauge_title;A New Lombard League!;x
reform_lombard_leauge_desc;Much like in the days of the old we face a threat to the very independence of italy from verious angles. Only uniting the fractured italian duchys and republics and ensure our survival and perhaps lead us to a new unified Italian State?;x
form_piedmont_title;Declare The Kingdom Of Piedmont;x
form_piedmont_desc;As We expand our nation it seems logical that we properly represent the area we rule, and so the tiny nation of $THIS$ shall now be known as the Kingdom Of Piemont!;x
form_tuscany_title;Declare the Grand Duchy Of Tuscany;x
form_tuscany_desc;Not since the days of the Margraviate of Tuscany has a single power controlled as much of the the Tuscan lands as we do. Let us adopt a new title to better reflect our new standing among the states of Italy.;x
riorganizzazione_title;Riorganizzazione;x
riorganizzazione_desc;The 18th century was Catastrophic to the Venetian Republic. The loss of the Peloponese peninsula along with most of the ageans sea islands left us cut off from the many trade routes that one brought wealth to the city. We must find a new place in the world and bring our Republic much needed stability and wealth once again.;x
SIC_last_royal_marriage_title;Reconnect With France;x
