anu_hkongso;Anu-Hkongso;;;;;;;;;;;;;;;;;;;;;;;;x
hruso;Hruso;;;;;;;;;;;;;;;;;;;;;;;;x
miji;Miji;;;;;;;;;;;;;;;;;;;;;;;;x
miju_mishmi;Miju Mishmi;;;;;;;;;;;;;;;;;;;;;;;;x
zakhring;Zakhring;;;;;;;;;;;;;;;;;;;;;;;;x
drung;Drung;;;;;;;;;;;;;;;;;;;;;;;;x
nung;Nung;;;;;;;;;;;;;;;;;;;;;;;;x
rawang;Rawang;;;;;;;;;;;;;;;;;;;;;;;;x
raji_nepal;Raji;;;;;;;;;;;;;;;;;;;;;;;;x
raute;Raute;;;;;;;;;;;;;;;;;;;;;;;;x
rawat;Rawat;;;;;;;;;;;;;;;;;;;;;;;;x
parbate_kham;Parbate Kham;;;;;;;;;;;;;;;;;;;;;;;;x
gamale_kham;Gamale Kham;;;;;;;;;;;;;;;;;;;;;;;;x
sheshi_kham;Sheshi Kham;;;;;;;;;;;;;;;;;;;;;;;;x
dura;Dura;;;;;;;;;;;;;;;;;;;;;;;;x
magar;Magar;;;;;;;;;;;;;;;;;;;;;;;;x
chepang;Chepang;;;;;;;;;;;;;;;;;;;;;;;;x
bujhyal;Bujhyal;;;;;;;;;;;;;;;;;;;;;;;;x
newari;Nepali;;;;;;;;;;;;;;;;;;;;;;;;x
baraamu;Baraamu;;;;;;;;;;;;;;;;;;;;;;;;x
thangmi;Thangmi;;;;;;;;;;;;;;;;;;;;;;;;x
jerung;Jerung;;;;;;;;;;;;;;;;;;;;;;;;x
wambule;Wambule;;;;;;;;;;;;;;;;;;;;;;;;x
bahing;Bahing;;;;;;;;;;;;;;;;;;;;;;;;x
sunwar;Sunwar;;;;;;;;;;;;;;;;;;;;;;;;x
wayu;Wayu;;;;;;;;;;;;;;;;;;;;;;;;x
thulung;Thulung;;;;;;;;;;;;;;;;;;;;;;;;x
tilung;Tilung;;;;;;;;;;;;;;;;;;;;;;;;x
dumi;Dumi;;;;;;;;;;;;;;;;;;;;;;;;x
khaling;Khaling;;;;;;;;;;;;;;;;;;;;;;;;x
koi;Koi;;;;;;;;;;;;;;;;;;;;;;;;x
chukwa;Chukwa;;;;;;;;;;;;;;;;;;;;;;;;x
kulung;Kulung;;;;;;;;;;;;;;;;;;;;;;;;x
nachering;Nachering;;;;;;;;;;;;;;;;;;;;;;;;x
saam;Saam;;;;;;;;;;;;;;;;;;;;;;;;x
sampang;Sampang;;;;;;;;;;;;;;;;;;;;;;;;x
bantawa;Bantawa;;;;;;;;;;;;;;;;;;;;;;;;x
waling;Waling;;;;;;;;;;;;;;;;;;;;;;;;x
camling;Camling;;;;;;;;;;;;;;;;;;;;;;;;x
dungmali;Dungmali;;;;;;;;;;;;;;;;;;;;;;;;x
puma;Puma;;;;;;;;;;;;;;;;;;;;;;;;x
athpariya;Athpariya;;;;;;;;;;;;;;;;;;;;;;;;x
belhariya;Belhariya;;;;;;;;;;;;;;;;;;;;;;;;x
chhulung;Chhulung;;;;;;;;;;;;;;;;;;;;;;;;x
chintang;Chintang;;;;;;;;;;;;;;;;;;;;;;;;x
yakkha;Yakkha;;;;;;;;;;;;;;;;;;;;;;;;x
lohorung;Lohorung;;;;;;;;;;;;;;;;;;;;;;;;x
yamphu;Yamphu;;;;;;;;;;;;;;;;;;;;;;;;x
mewahang;Mewahang;;;;;;;;;;;;;;;;;;;;;;;;x
limbu;Limbu;;;;;;;;;;;;;;;;;;;;;;;;x
lepcha;Lepcha;;;;;;;;;;;;;;;;;;;;;;;;x
lhokpu;Lhokpu;;;;;;;;;;;;;;;;;;;;;;;;x
gongduk;Gongduk;;;;;;;;;;;;;;;;;;;;;;;;x
dhimal;Dhimal;;;;;;;;;;;;;;;;;;;;;;;;x
toto;Toto;;;;;;;;;;;;;;;;;;;;;;;;x
kachin;Jingpho;;;;;;;;;;;;;;;;;;;;;;;;x
kado;Kado;;;;;;;;;;;;;;;;;;;;;;;;x
kanan;Kanan;;;;;;;;;;;;;;;;;;;;;;;;x
chak;Chak;;;;;;;;;;;;;;;;;;;;;;;;x
chakpa;Chakpa;;;;;;;;;;;;;;;;;;;;;;;;x
taman;Taman;;;;;;;;;;;;;;;;;;;;;;;;x
dimasa;Dimasa;;;;;;;;;;;;;;;;;;;;;;;;x
kok_borok;Kok Borok;;;;;;;;;;;;;;;;;;;;;;;;x
riang;Riang;;;;;;;;;;;;;;;;;;;;;;;;x
tippera;Tippera;;;;;;;;;;;;;;;;;;;;;;;;x
usui;Usui;;;;;;;;;;;;;;;;;;;;;;;;x
boro;Boro;;;;;;;;;;;;;;;;;;;;;;;;x
kachari;Kachari;;;;;;;;;;;;;;;;;;;;;;;;x
lalung;Lalung;;;;;;;;;;;;;;;;;;;;;;;;x
deori;Deori;;;;;;;;;;;;;;;;;;;;;;;;x
garo;Garo;;;;;;;;;;;;;;;;;;;;;;;;x
kochi;Kochi;;;;;;;;;;;;;;;;;;;;;;;;x
atong;Atong;;;;;;;;;;;;;;;;;;;;;;;;x
rabha;Rabha;;;;;;;;;;;;;;;;;;;;;;;;x
ruga;Ruga;;;;;;;;;;;;;;;;;;;;;;;;x
chang_naga;Chang Naga;;;;;;;;;;;;;;;;;;;;;;;;x
khiamniungan_naga;Khiamniungan Naga;;;;;;;;;;;;;;;;;;;;;;;;x
leinong_naga;Leinong Naga;;;;;;;;;;;;;;;;;;;;;;;;x
makyan_naga;Makyan Naga;;;;;;;;;;;;;;;;;;;;;;;;x
konyak_naga;Konyak Naga;;;;;;;;;;;;;;;;;;;;;;;;x
phom_naga;Phom Naga;;;;;;;;;;;;;;;;;;;;;;;;x
wancho_naga;Wancho Naga;;;;;;;;;;;;;;;;;;;;;;;;x
nocte_naga;Nocte Naga;;;;;;;;;;;;;;;;;;;;;;;;x
muklomic_naga;Muklomic Naga;;;;;;;;;;;;;;;;;;;;;;;;x
nahenic_naga;Nahenic Naga;;;;;;;;;;;;;;;;;;;;;;;;x
pangwa_naga;Pangwa Naga;;;;;;;;;;;;;;;;;;;;;;;;x
tikhakic_naga;Tikhakic Naga;;;;;;;;;;;;;;;;;;;;;;;;x
tutsa_naga;Nutsa Naga;;;;;;;;;;;;;;;;;;;;;;;;x
chairel;Chairel;;;;;;;;;;;;;;;;;;;;;;;;x
angami_naga;Angami Naga;;;;;;;;;;;;;;;;;;;;;;;;x
chokri_naga;Chokri Naga;;;;;;;;;;;;;;;;;;;;;;;;x
khezha_naga;Khezha Naga;;;;;;;;;;;;;;;;;;;;;;;;x
mao_naga;Mao Naga;;;;;;;;;;;;;;;;;;;;;;;;x
pumei_naga;Pumei Naga;;;;;;;;;;;;;;;;;;;;;;;;x
rengma_naga;Rengma Naga;;;;;;;;;;;;;;;;;;;;;;;;x
pochuri_naga;Pochuri Naga;;;;;;;;;;;;;;;;;;;;;;;;x
sumi_naga;Sumi Naga;;;;;;;;;;;;;;;;;;;;;;;;x
ao_naga;Ao Naga;;;;;;;;;;;;;;;;;;;;;;;;x
lotha_naga;Lotha Naga;;;;;;;;;;;;;;;;;;;;;;;;x
sangtam_naga;Sangtam Naga;;;;;;;;;;;;;;;;;;;;;;;;x
jejara_naga;Jejara Naga;;;;;;;;;;;;;;;;;;;;;;;;x
longphuri_naga;Longphuri Naga;;;;;;;;;;;;;;;;;;;;;;;;x
makuri_naga;Makuri Naga;;;;;;;;;;;;;;;;;;;;;;;;x
yimchungru_naga;Yimchungru Naga;;;;;;;;;;;;;;;;;;;;;;;;x
karbi;Karbi;;;;;;;;;;;;;;;;;;;;;;;;x
meitei;Meitei;;;;;;;;;;;;;;;;;;;;;;;;x
khoibu_naga;Khoibu Naga;;;;;;;;;;;;;;;;;;;;;;;;x
tangkhul_naga;Tangkhul Naga;;;;;;;;;;;;;;;;;;;;;;;;x
suansu_naga;Suansu Naga;;;;;;;;;;;;;;;;;;;;;;;;x
maram_naga;Maram Naga;;;;;;;;;;;;;;;;;;;;;;;;x
liangmai_naga;Liangmai Naga;;;;;;;;;;;;;;;;;;;;;;;;x
mzieme_naga;Mzieme Naga;;;;;;;;;;;;;;;;;;;;;;;;x
zeme_naga;Zeme Naga;;;;;;;;;;;;;;;;;;;;;;;;x
rongmei_naga;Rongmei Naga;;;;;;;;;;;;;;;;;;;;;;;;x
tangal_naga;Tangal Naga;;;;;;;;;;;;;;;;;;;;;;;;x
laamtuk_thet;Laamtuk Thet;;;;;;;;;;;;;;;;;;;;;;;;x
bawm_chin;Bawm Chin;;;;;;;;;;;;;;;;;;;;;;;;x
bualkhaw_chin;Bualkhaw Chin;;;;;;;;;;;;;;;;;;;;;;;;x
falam_chin;Falam Chin;;;;;;;;;;;;;;;;;;;;;;;;x
haka_chin;Haka Chin;;;;;;;;;;;;;;;;;;;;;;;;x
mizo;Mizo;;;;;;;;;;;;;;;;;;;;;;;;x
biete;Biete;;;;;;;;;;;;;;;;;;;;;;;;x
darlong;Darlong;;;;;;;;;;;;;;;;;;;;;;;;x
hmar;Hmar;;;;;;;;;;;;;;;;;;;;;;;;x
syriem;Syriem;;;;;;;;;;;;;;;;;;;;;;;;x
hrangkhol;Hrangkhol;;;;;;;;;;;;;;;;;;;;;;;;x
sakachep;Sakachep;;;;;;;;;;;;;;;;;;;;;;;;x
pangkhua;Pangkhua;;;;;;;;;;;;;;;;;;;;;;;;x
lautu_chin;Lautu Chin;;;;;;;;;;;;;;;;;;;;;;;;x
mara_chin;Mara Chin;;;;;;;;;;;;;;;;;;;;;;;;x
shendu;Shendu;;;;;;;;;;;;;;;;;;;;;;;;x
zyphe;Zyphe;;;;;;;;;;;;;;;;;;;;;;;;x
senthang_chin;Senthang Chin;;;;;;;;;;;;;;;;;;;;;;;;x
zotung_chin;Zotung Chin;;;;;;;;;;;;;;;;;;;;;;;;x
aimol;Aimol;;;;;;;;;;;;;;;;;;;;;;;;x
koireng;Koireng;;;;;;;;;;;;;;;;;;;;;;;;x
anal_naga;Anal Naga;;;;;;;;;;;;;;;;;;;;;;;;x
lamkang_naga;Lamkang Naga;;;;;;;;;;;;;;;;;;;;;;;;x
chiru_naga;Chiru Naga;;;;;;;;;;;;;;;;;;;;;;;;x
kom;Kom;;;;;;;;;;;;;;;;;;;;;;;;x
halam;Halam;;;;;;;;;;;;;;;;;;;;;;;;x
monsang_naga;Monsang Naga;;;;;;;;;;;;;;;;;;;;;;;;x
moyon_naga;Moyon Naga;;;;;;;;;;;;;;;;;;;;;;;;x
sorbung_naga;Sorbung Naga;;;;;;;;;;;;;;;;;;;;;;;;x
chothe_naga;Chothe Naga;;;;;;;;;;;;;;;;;;;;;;;;x
tarao_naga;Tarao Naga;;;;;;;;;;;;;;;;;;;;;;;;x
khumi_chin;Khumi Chin;;;;;;;;;;;;;;;;;;;;;;;;x
mro_chin;Mro Chin;;;;;;;;;;;;;;;;;;;;;;;;x
rengmitca;Rengmitca;;;;;;;;;;;;;;;;;;;;;;;;x
gangte;Gangte;;;;;;;;;;;;;;;;;;;;;;;;x
vaiphei;Vaiphei;;;;;;;;;;;;;;;;;;;;;;;;x
ngawn_chin;Ngawn Chin;;;;;;;;;;;;;;;;;;;;;;;;x
simte;Simte;;;;;;;;;;;;;;;;;;;;;;;;x
sizang_chin;Sizang Chin;;;;;;;;;;;;;;;;;;;;;;;;x
zoukam;Zoukam;;;;;;;;;;;;;;;;;;;;;;;;x
kharam_naga;Kharam Naga;;;;;;;;;;;;;;;;;;;;;;;;x
paite_chin;Paite Chin;;;;;;;;;;;;;;;;;;;;;;;;x
purum_naga;Purum Naga;;;;;;;;;;;;;;;;;;;;;;;;x
ralte;Ralte;;;;;;;;;;;;;;;;;;;;;;;;x
tedim_chin;Tedim Chin;;;;;;;;;;;;;;;;;;;;;;;;x
thado_chin;Thado Chin;;;;;;;;;;;;;;;;;;;;;;;;x
asho_chin;Asho Chin;;;;;;;;;;;;;;;;;;;;;;;;x
sumtu_chin;Sumtu Chin;;;;;;;;;;;;;;;;;;;;;;;;x
chinbon_chin;Chinbon Chin;;;;;;;;;;;;;;;;;;;;;;;;x
daai_chin;Daai Chin;;;;;;;;;;;;;;;;;;;;;;;;x
kaang_chin;Kaang Chin;;;;;;;;;;;;;;;;;;;;;;;;x
mun_chin;Mün Chin;;;;;;;;;;;;;;;;;;;;;;;;x
nga_la_chin;Nga La Chin;;;;;;;;;;;;;;;;;;;;;;;;x
laitu_chin;Laitu Chin;;;;;;;;;;;;;;;;;;;;;;;;x
songlai_chin;Songlai Chin;;;;;;;;;;;;;;;;;;;;;;;;x
rungtu_chin;Rungtu Chin;;;;;;;;;;;;;;;;;;;;;;;;x
thaiphum_chin;Thaiphum Chin;;;;;;;;;;;;;;;;;;;;;;;;x
koro;Koro;;;;;;;;;;;;;;;;;;;;;;;;x
milang;Milang;;;;;;;;;;;;;;;;;;;;;;;;x
adi;Adi;;;;;;;;;;;;;;;;;;;;;;;;x
damu;Damu;;;;;;;;;;;;;;;;;;;;;;;;x
tangam;Tangam;;;;;;;;;;;;;;;;;;;;;;;;x
apatani;Apatani;;;;;;;;;;;;;;;;;;;;;;;;x
bokar;Bokar;;;;;;;;;;;;;;;;;;;;;;;;x
na;Na;;;;;;;;;;;;;;;;;;;;;;;;x
tagin;Tagin;;;;;;;;;;;;;;;;;;;;;;;;x
galo;Galo;;;;;;;;;;;;;;;;;;;;;;;;x
nyishi;Nyishi;;;;;;;;;;;;;;;;;;;;;;;;x
digaro;Digaro;;;;;;;;;;;;;;;;;;;;;;;;x
idu_mishmi;Idu Mishmi;;;;;;;;;;;;;;;;;;;;;;;;x
rakhine;Rakhine;;;;;;;;;;;;;;;;;;;;;;;;x
marma;Marma;;;;;;;;;;;;;;;;;;;;;;;;x
lisu;Lisu;;;;;;;;;;;;;;;;;;;;;;;;x
paharia;Malto;;;;;;;;;;;;;;;;;;;;;;;;x
kolami;Kolami;;;;;;;;;;;;;;;;;;;;;;;;x
naiki;Naiki;;;;;;;;;;;;;;;;;;;;;;;;x
ollari;Ollari;;;;;;;;;;;;;;;;;;;;;;;;x
duruwa;Duruwa;;;;;;;;;;;;;;;;;;;;;;;;x
waddari;Waddari;;;;;;;;;;;;;;;;;;;;;;;;x
chenchu;Chenchu;;;;;;;;;;;;;;;;;;;;;;;;x
madiya;Madiya;;;;;;;;;;;;;;;;;;;;;;;;x
pardhan;Pardhan;;;;;;;;;;;;;;;;;;;;;;;;x
muria;Muria;;;;;;;;;;;;;;;;;;;;;;;;x
koya;Koya;;;;;;;;;;;;;;;;;;;;;;;;x
nagarchal;Nagarchal;;;;;;;;;;;;;;;;;;;;;;;;x
khirwar;Khirwar;;;;;;;;;;;;;;;;;;;;;;;;x
kui_lang;Kui;;;;;;;;;;;;;;;;;;;;;;;;x
kuvi;Kuvi;;;;;;;;;;;;;;;;;;;;;;;;x
manda;Manda;;;;;;;;;;;;;;;;;;;;;;;;x
pengo;Pengo;;;;;;;;;;;;;;;;;;;;;;;;x
konda;Konda;;;;;;;;;;;;;;;;;;;;;;;;x
mukha_dora;Mukha-Dora;;;;;;;;;;;;;;;;;;;;;;;;x
holiya;Holiya;;;;;;;;;;;;;;;;;;;;;;;;x
urali;Urali;;;;;;;;;;;;;;;;;;;;;;;;x
sholaga;Sholaga;;;;;;;;;;;;;;;;;;;;;;;;x
betta_kurumba;Betta Kurumba;;;;;;;;;;;;;;;;;;;;;;;;x
alu_kurumba;Alu Kurumba;;;;;;;;;;;;;;;;;;;;;;;;x
jenna_kurumba;Jenna Kurumba;;;;;;;;;;;;;;;;;;;;;;;;x
badaga;Badaga;;;;;;;;;;;;;;;;;;;;;;;;x
chetti;Chetti;;;;;;;;;;;;;;;;;;;;;;;;x
toda;Toda;;;;;;;;;;;;;;;;;;;;;;;;x
koda;Koda;;;;;;;;;;;;;;;;;;;;;;;;x
kodava;Kodava;;;;;;;;;;;;;;;;;;;;;;;;x
kurumba;Kurumba;;;;;;;;;;;;;;;;;;;;;;;;x
irula;Irula;;;;;;;;;;;;;;;;;;;;;;;;x
attapady_kurumba;Attapady Kurumba;;;;;;;;;;;;;;;;;;;;;;;;x
muduga;Muduga;;;;;;;;;;;;;;;;;;;;;;;;x
sankheti;Sankheti;;;;;;;;;;;;;;;;;;;;;;;;x
eravallan;Eravallan;;;;;;;;;;;;;;;;;;;;;;;;x
kaikadi;Kaikadi;;;;;;;;;;;;;;;;;;;;;;;;x
kanikkaran;Kanikkaran;;;;;;;;;;;;;;;;;;;;;;;;x
malapandaram;Malapandaram;;;;;;;;;;;;;;;;;;;;;;;;x
malamalasar;Malamalasar;;;;;;;;;;;;;;;;;;;;;;;;x
malasar;Malasar;;;;;;;;;;;;;;;;;;;;;;;;x
muthuvan;Muthuvan;;;;;;;;;;;;;;;;;;;;;;;;x
paliyan;Paliyan;;;;;;;;;;;;;;;;;;;;;;;;x
yerukala;Yerukala;;;;;;;;;;;;;;;;;;;;;;;;x
karshoni;Karshoni;;;;;;;;;;;;;;;;;;;;;;;;x
judeo_malayalam;Judeo-Malayalam;;;;;;;;;;;;;;;;;;;;;;;;x
arabi_malayalam;Arabi Malayalam;;;;;;;;;;;;;;;;;;;;;;;;x
aranadan;Aranadan;;;;;;;;;;;;;;;;;;;;;;;;x
byari;Byari;;;;;;;;;;;;;;;;;;;;;;;;x
kadar;Kadar;;;;;;;;;;;;;;;;;;;;;;;;x
malaryan;Malaryan;;;;;;;;;;;;;;;;;;;;;;;;x
malavedan;Malavedan;;;;;;;;;;;;;;;;;;;;;;;;x
mulla_kurumba;Mulla Kurumba;;;;;;;;;;;;;;;;;;;;;;;;x
paniya;Paniya;;;;;;;;;;;;;;;;;;;;;;;;x
ravula;Ravula;;;;;;;;;;;;;;;;;;;;;;;;x
allar;Allar;;;;;;;;;;;;;;;;;;;;;;;;x
malakuravan;Malakuravan;;;;;;;;;;;;;;;;;;;;;;;;x
vishavan;Vishavan;;;;;;;;;;;;;;;;;;;;;;;;x
kalanadi;Kalanadi;;;;;;;;;;;;;;;;;;;;;;;;x
kunduvadi;Kunduvadi;;;;;;;;;;;;;;;;;;;;;;;;x
kurichiya;Kurichiya;;;;;;;;;;;;;;;;;;;;;;;;x
pathiya;Pathiya;;;;;;;;;;;;;;;;;;;;;;;;x
thachanadan;Thachanadan;;;;;;;;;;;;;;;;;;;;;;;;x
ullatan;Ullatan;;;;;;;;;;;;;;;;;;;;;;;;x
tulu;Tulu;;;;;;;;;;;;;;;;;;;;;;;;x
bellari;Bellari;;;;;;;;;;;;;;;;;;;;;;;;x
koraga;Koraga;;;;;;;;;;;;;;;;;;;;;;;;x
kudiya;Kudiya;;;;;;;;;;;;;;;;;;;;;;;;x
pattapu;Pattapu;;;;;;;;;;;;;;;;;;;;;;;;x
kakkala;Kakkala;;;;;;;;;;;;;;;;;;;;;;;;x
kumbaran;Kumbaran;;;;;;;;;;;;;;;;;;;;;;;;x
bharia;Bharia;;;;;;;;;;;;;;;;;;;;;;;;x
agariya;Agariya;;;;;;;;;;;;;;;;;;;;;;;;x
khamti;Khamti;;;;;;;;;;;;;;;;;;;;;;;;x
phake;Phake;;;;;;;;;;;;;;;;;;;;;;;;x
ahom;Ahom;;;;;;;;;;;;;;;;;;;;;;;;x
aiton;Aiton;;;;;;;;;;;;;;;;;;;;;;;;x
lue;Lue;;;;;;;;;;;;;;;;;;;;;;;;x
khasi;Khasi;;;;;;;;;;;;;;;;;;;;;;;;x
pnar;Pnar;;;;;;;;;;;;;;;;;;;;;;;;x
lyngam;Lyngam;;;;;;;;;;;;;;;;;;;;;;;;x
war_jaintia;War-Jaintia;;;;;;;;;;;;;;;;;;;;;;;;x
gata;Gata;;;;;;;;;;;;;;;;;;;;;;;;x
bodo_gadaba;Bodo-Gadaba;;;;;;;;;;;;;;;;;;;;;;;;x
bondo;Bondo;;;;;;;;;;;;;;;;;;;;;;;;x
juang;Juang;;;;;;;;;;;;;;;;;;;;;;;;x
kharia;Kharia;;;;;;;;;;;;;;;;;;;;;;;;x
gorum_parenga;Gorum-Parenga;;;;;;;;;;;;;;;;;;;;;;;;x
sora;Sora;;;;;;;;;;;;;;;;;;;;;;;;x
juray;Juray;;;;;;;;;;;;;;;;;;;;;;;;x
korku;Korku;;;;;;;;;;;;;;;;;;;;;;;;x
santal;Santal;;;;;;;;;;;;;;;;;;;;;;;;x
mahali;Mahali;;;;;;;;;;;;;;;;;;;;;;;;x
kol_language;Kol;;;;;;;;;;;;;;;;;;;;;;;;x
mundar;Mundar;;;;;;;;;;;;;;;;;;;;;;;;x
ho_language;Ho;;;;;;;;;;;;;;;;;;;;;;;;x
birhor;Birhor;;;;;;;;;;;;;;;;;;;;;;;;x
asuri;Asuri;;;;;;;;;;;;;;;;;;;;;;;;x
bijori;Bijori;;;;;;;;;;;;;;;;;;;;;;;;x
koda_munda;Koda;;;;;;;;;;;;;;;;;;;;;;;;x
kodaku;Kodaku;;;;;;;;;;;;;;;;;;;;;;;;x
korwa;Korwa;;;;;;;;;;;;;;;;;;;;;;;;x
majhwar;Majhwar;;;;;;;;;;;;;;;;;;;;;;;;x
turi;Turi;;;;;;;;;;;;;;;;;;;;;;;;x
wanetsi;Wanetsi;;;;;;;;;;;;;;;;;;;;;;;;x
samogitian;Samogitian;;;;;;;;;;;;;;;;;;;;;;;;x
podlachian;Podlachian;;;;;;;;;;;;;;;;;;;;;;;;x
gluchy_german;Glusza-German;;;;;;;;;;;;;;;;;;;;;;;;x 
vilamovian;Vilamovian;;;;;;;;;;;;;;;;;;;;;;;;x 
malorussian;Malorussian;;;;;;;;;;;;;;;;;;;;;;;;x 
cossack;Cossack;;;;;;;;;;;;;;;;;;;;;;;;x 
munji;Munji;;;;;;;;;;;;;;;;;;;;;;;;x 
wanji;Vanji;;;;;;;;;;;;;;;;;;;;;;;;x 
yazgulyam;Yazghulami;;;;;;;;;;;;;;;;;;;;;;;;x 
ili_turki;Ili Turki;;;;;;;;;;;;;;;;;;;;;;;;x 
dhundari;Dhundari;;;;;;;;;;;;;;;;;;;;;;;;x 
sarikoli;Sarikoli;;;;;;;;;;;;;;;;;;;;;;;;x 
hesshijo;Hessyikyi;;;;;;;;;;;;;;;;;;;;;;;;x 
shyuzafi;Syuzapikti;;;;;;;;;;;;;;;;;;;;;;;;x 
fushirukki;Fushirukki;;;;;;;;;;;;;;;;;;;;;;;;x 
tanmu;Tamurakyi;;;;;;;;;;;;;;;;;;;;;;;;x 
kagoshima;Kagommaben;;;;;;;;;;;;;;;;;;;;;;;;x 
manchu;Manju;;;;;;;;;;;;;;;;;;;;;;;;x 
